ï»¿Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Employees,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Slr Medical Consulting,1727 E Levee St,Dallas,TX,75207,United States,(469) 940-6959,https://www.slrmedicalconsulting.com/,info@slrmedicalconsulting.com,Valid,Medical equipment supplier,"SLR Medical Consulting is partnered with some of the top leading biotechnology pioneer manufactures to provide cutting edge medical devices and regenerative medicine to physicians, patients and industry distributors. 
SLR Medical Consulting offers a wide variety of spine, orthopedic, and pain management products.",10,https://www.linkedin.com/company/slr-medical-consulting,https://www.facebook.com/slrmedicalconsulting,https://x.com/SLR_Medical,https://www.instagram.com/slr_med,,32.790125,-96.8261186,Shane,Binding,Gulf Coast Area Director,shane@slrmedicalconsulting.com
"Southwestern Medical Reps., Inc",10920 Switzer Ave,Dallas,TX,75238,United States,(469) 441-4621,https://www.swmedreps.com/,amatthews@swmedreps.com,Catch-all,Medical equipment manufacturer,"Southwestern Medical Reps is an Independent Representative Group for 18 different medical manufacturers and distributors. Our group covers Texas, Oklahoma, Arkansas, Louisiana, and Mississippi. Our main specialization is in the rehab products market. We are dedicated to helping anyone find the product that best meets their needs.",13,https://www.linkedin.com/company/southwestern-medical-reps,https://www.facebook.com/swmedreps,,https://www.instagram.com/swmedicalreps,,32.8970554,-96.7038751,Kylin,"Fleischmann, Atp",Assistive Technology Professional,kylin@swmedreps.com
Strukmyer Labs,1801 Big Town Blvd Suite 800,Mesquite,TX,75149,United States,(214) 275-9595,https://strukmyer.com/,sales@strukmyer.com,Valid,Medical equipment manufacturer,"Strukmyer is a cutting edge medical manufacturing company exclusively dealing in contract manufacturing of Converting (Primary, Secondary & Advance Wound Dressings) Compounding (liquids, powders, creams & Gels) & Collagen (medical, surgical & dental).",40,https://www.linkedin.com/company/strukmyer-medical,,https://x.com/Strukmyer_x,https://www.instagram.com/strukmyer,https://www.youtube.com/@Strukmyer,32.7896797,-96.6698898,Dennis,Armstrong,General Manager for Strukmyer Medical,darmstrong@strukmyer.com
Strukmyer Medical,1801 Big Town Blvd,Mesquite,TX,75149,United States,(214) 275-9595,https://strukmyer.com/,sales@strukmyer.com,Valid,"Medical equipment manufacturer, Manufacturer","Strukmyer is a cutting edge medical manufacturing company exclusively dealing in contract manufacturing of Converting (Primary, Secondary & Advance Wound Dressings) Compounding (liquids, powders, creams & Gels) & Collagen (medical, surgical & dental).",40,https://www.linkedin.com/company/strukmyer-medical,,https://x.com/Strukmyer_x,https://www.instagram.com/strukmyer,https://www.youtube.com/@Strukmyer,32.7898081,-96.6688767,Dennis,Armstrong,General Manager for Strukmyer Medical,darmstrong@strukmyer.com
"Texas Home Medical, Inc.",5720 Lyndon B Johnson Fwy # 150,Dallas,TX,75240,United States,(214) 824-3688,https://www.texashomemedical.com/,info@texashomemedical.com,Catch-all,Medical equipment supplier,"Texas Home Medical is a Home Respiratory Company located at 110 Commercial Circle Suite #B Conroe, Texas, United States.",22,https://www.linkedin.com/company/texas-home-medical,,,,,32.923592,-96.8090276,Jason,Hall,,jhall@texashomemedical.com
Texas Star Dme,1855 Wall St B,Garland,TX,75041,United States,(972) 222-9263,https://www.txstardme.com/,,,Medical equipment supplier,"At Texas Star DME, we believe that having the right medical equipment can make all the difference in patient care. Thats why we offer a simple and easy-to-use durable medical equipment (DME) solution for your hospice needs, so you can focus on what matters mostâproviding compassionate care for your patients.",7,https://www.linkedin.com/company/texas-star-dme,https://www.facebook.com/texasstardme,,https://www.instagram.com/texas_star_dme,,32.8736083,-96.6577135,,,,
Top Source Medical Supplies,9550 Forest Ln,Dallas,TX,75243,United States,(214) 340-1112,,,,Medical equipment supplier,,,,,,,,32.9086407,-96.7281172,,,,
"Uef Consultants, Inc.",325 North St. Paul Street,Dallas,TX,75201,United States,(346) 312-0497,https://uefconsultants.com/,,,Medical technology manufacturer,"Discover UEF Consultants, Inc., your trusted partner in the Medical and Healthcare Services industry. Explore our comprehensive services and solutions on our homepage.",,,,,,,32.7833749,-96.7973409,,,,
Universalmed Supply,1329 W Walnut Hill Ln Suite 100,Irving,TX,75038,United States,(972) 228-1820,https://universalmedsupply.com/,info@universalmedsupply.com,Valid,"Medical equipment supplier, Medical supply store, Mobility equipment supplier, Wheelchair repair service, Wheelchair store","UniversalMed Supply is a trusted provider of home medical equipment and supplies, specializing in power wheelchairs, manual wheelchairs, tracheostomy care, urology incontinence, sleep therapy, and respiratory care. The company assists patients in qualifying for their equipment through Medicare, Medicaid, or private insurance, ensuring a smooth and timely process.",104,https://www.linkedin.com/company/universalmed-supply---dusara-corporation-affiliate,https://www.facebook.com/UniversalMedSupply,https://www.x.com/universalmedsup,,,32.8856279,-96.9717355,Justin,Norris,,justin@universalmedsupply.com
Ves International,11050 Plano Rd,Dallas,TX,75238,United States,(214) 343-3786,http://www.vesi.com/,leasing@vesi.com,Catch-all,Medical supply store,"Ves International Texas Inc is a company that operates in the Vitamins, Supplements & Health Stores industry. It employs 10to19 people and has 5Mto10M of revenue. The company is headquartered in Dallas, Texas.",11,https://www.linkedin.com/company/ves-international-texas-inc-,,,,,32.8993395,-96.7001608,Tammy,Hart,Purchasing Assistant,tammy@vesi.com
Veteran Medical Supply Group,325 North St. Paul Street Suite 3100-1612,Dallas,TX,75201,United States,(972) 838-6330,https://www.veteranmedicalsupplygroup.com/,sales@vetmedsg.com,Valid,Medical equipment supplier,Veteran Medical Supply Group provides Physical Therapy and Occupational Therapy students and clinicians with the tools they need to provide the best care.,,,,,,,32.7833749,-96.7973409,,,,
"Victor Shoreline, Llc",3106 Commerce St,Dallas,TX,75226,United States,(800) 545-1130,,,,Medical equipment supplier,,,,,,,,32.7839325,-96.7781407,,,,
"Virashield, Llc",100 Crescent Ct Suite 700,Dallas,TX,75201,United States,(214) 459-2763,https://www.virashield.me/,info@virashield.me,Valid,"Medical supply store, Medical equipment supplier","ViraShield LLC specializes in providing personal protective equipment (PPE), including disinfecting wet wipes and face masks, designed to keep families safe. They offer a convenient subscription model for bulk purchasing, allowing clients to save time and money while ensuring access to high-quality products.",14,https://www.linkedin.com/company/vira-shield-me,https://www.facebook.com/ViraShield.Me,,https://www.instagram.com/virashield.me,,32.7939118,-96.803308,,,,
Vitacare Inc.,930 W Commerce St,Dallas,TX,75208,United States,(214) 752-5900,,,,"Medical equipment manufacturer, Medical equipment supplier, Medical supply store, Mobility equipment supplier, Nutritionist, Oxygen equipment supplier, Repair service, Wheelchair repair service, Wheelchair store",,,,,,,,32.7728744,-96.8374746,,,,
Whole Medical Supplies,7920 Belt Line Rd Suite 830,Dallas,TX,75254,United States,(469) 251-5555,,,,"Medical supply store, Dental supply store, Medical equipment supplier, Safety equipment supplier",,,,,,,,32.9496875,-96.7705628,,,,
World Ppe Solutions,411 N Akard St #420,Dallas,TX,75201,United States,(214) 730-5903,,,,Medical equipment supplier,,,,,,,,32.7831807,-96.8006214,,,,
1st Respond Medical Supply Inc,1100 Business Pkwy,Richardson,TX,75081,United States,,,,,Health & medical,,,,,,,,32.9394836,-96.7376785,,,,
"Abc Home Medical Supply, Inc.",1720 N Greenville Ave,Richardson,TX,75081,United States,(972) 619-2892,https://www.abc-med.com/,hr@abc-med.com,Valid,Health & medical,"ABC Medical is a national leader in providing urological and other medical supplies, delivered directly to customers&s; homes. ABC Medical is a Different Kind of DME, offering an unmatched combination of personalized service, quality medical supplies, education and outreach to its customers.",297,https://www.linkedin.com/company/myabcmedical,https://www.facebook.com/myabcmedical,https://www.x.com/myabcmedical,http://www.instagram.com/myabcmedical,,32.9710808,-96.7160034,Robert,Stevenson,,robert@abc-med.com
Abundant Life Medical Equipment And Supply,949 W Kearney St,Mesquite,TX,75149,United States,(972) 216-5900,https://www.abundantlifemedical.com/,jacob@abundantlifemedical.com,Valid,Health & medical,"Abundant Life Medical Equipment and Supply specializes in providing a wide range of health and medical supplies, including bathroom assists, mobility aids, and personal care products. Established in 2005, the company is dedicated to helping clients live an abundant life by offering high-quality medical equipment tailored to individual needs.",10,https://www.linkedin.com/company/cc-medical-clinic-sc,https://www.facebook.com/abundantlifemedical,,,,32.7712021,-96.6114426,Jacob,Puthenpurackal,Manager,jacob@abundantlifemedical.com
Acg Medical Supply - Rowlett Showroom,3502 Lakeview Pkwy,Rowlett,TX,75088,United States,(972) 463-0737,https://acgmedical.com/,info@acgmedical.com,Unknown,Health & medical,"ACG Medical Supply is a Rowlett, TX company serving the DallasFort Worth area for home medical equipment and supplies. ACG provides mobility solutions such as electric scooters, power wheelchairs, bariatric equipment, bathroom equipment, orthopedic supports, hospital beds, lifts and ramps, nebulizers, power lift chairs, and compression wear.",4,https://www.linkedin.com/company/acg-medical-supply-inc,https://www.facebook.com/ACGMedicalSupply,https://x.com/ACGMedicalsupp,https://www.instagram.com/acgmedicalsupply,http://www.youtube.com/user/ACGMedicalSupply,32.9062538,-96.5680389,David,Gampher,BUSINESS OWNER,david@acgmedical.com
Aerocare Home Medical Equipment,1901 N Glenville Dr,Richardson,TX,75081,United States,,,,,Health & medical,,,,,,,,32.9734802,-96.7068558,,,,
Affordable Medical Supplies,2709 W 15th St,Plano,TX,75075,United States,(844) 963-2999,https://www.amednow.com/,sales@amednow.com,Catch-all,Health & medical,Affordable Medical Supplies is a family owned store that has proudly served the Dallas metroplex for over 15 years. Our goal is to assist our clients in finding the best medical supplies that suit their needs. Our team here at Affordable Medical Supplies is comprised of some of the finest customer service specialist who are willing to help.,11,https://www.linkedin.com/company/affordablemedicalsupplies,https://www.facebook.com/AffordableMedSupply,,https://www.instagram.com/amednow,,33.0197334,-96.7473679,,,,
Amicable Medical Supplies & Equipment,1601 Osprey Dr,Desoto,TX,75115,United States,,,,,Health & medical,,,,,,,,32.6208687,-96.8502655,,,,
Array Medical,3440 Sojourn Dr,Carrollton,TX,75006,United States,(469) 758-8016,https://www.arraymedical.com/,,,Health & medical,"Expert Suppliers â Here to Serve You

At Array Medical, we supply high-quality preowned cosmetic devices at competitive pricing to physicians and professionals throughout the world. With nearly two decades of industry experience, the cornerstone of our business has been maintaining high-trust relationships with our loyal customers.",8,https://www.linkedin.com/company/arraymedical,https://www.facebook.com/arraymedical,https://x.com/arraymed,,,32.9825058,-96.8405228,,,,
Aspen Imaging Healthcare,801 Jupiter Rd,Plano,TX,75074,United States,(214) 257-0113,https://aspen-imaging.com/,,,Health & medical,"Aspenstate is a Texas-based Original Equipment Manufacturer (OEM) providing complete imaging solutions for x-ray distributors and custom designed, private-labeled solutions for OEMs across the Americas. Founded in 2015, Aspenstate has become one of the fastest growing Medical Imaging companies with offices in the United States, Canada and Mexico.",11,https://www.linkedin.com/company/aspenimaging,https://www.facebook.com/aspenimgainghealthcare,,https://www.instagram.com/aspen.imaging_healthcare,https://www.youtube.com/@AspenImagingHealthcare-AI,33.0087013,-96.6830826,,,,
Axis Medical,5550 Lyndon B Johnson Fwy,Dallas,TX,75240,United States,(972) 889-2947,https://axismedical.com/,customerservice@axismedical.com,Valid,Health & medical,"Axis Medical Equipment & Supply, LLC is a full-service medical device and supply provider based in North Texas, established in 2003. The company offers a wide range of medical supplies including hospital beds, mobility aids, wound care supplies, and respiratory equipment, ensuring 98 percent customer satisfaction.",7,https://www.linkedin.com/company/axis-durable-medical-equipment-llc,,,,,32.9251251,-96.8131943,Maria,Jones,Chief Financial Officer,maria.jones@axismedical.com
Carter Medical Equipment & Supplies,205 E Camp Wisdom Rd,Duncanville,TX,75116,United States,(469) 934-8530,https://cartermedicalequipment.com/,,,Health & medical,"Shop Carter Medical Equipment for diabetic shoes, breast pumps, and more. Your trusted medical supplier for high-quality health products in Duncanville.",,,,,,,32.6629982,-96.904686,,,,
Delasco,4001 E Plano Pkwy,Plano,TX,75074,United States,(800) 831-6273,https://www.delasco.com/,questions@delasco.com,Valid,Health & medical,"Founded in 1980 by a dermatologist for dermatologists, Delasco is a leading manufacturer and distributor of dermatology supplies and equipment. Today, more than 7,000 dermatology care providers trust Delasco to provide the supplies they need to achieve optimal patient outcomes.",30,https://www.linkedin.com/company/delasco,https://www.facebook.com/delascoderm,https://www.x.com/delasco_derm,https://www.instagram.com/delascoderm,https://www.youtube.com/user/DelascoVideo,33.0100784,-96.6567612,Megan,Henken,Vice President of Product Management,mhenken@delasco.com
Dentlight Inc,1825 Summit Ave,Plano,TX,75074,United States,(972) 889-8857,https://dentlight.com/,email@dentlight.com,Unknown,Health & medical,"DentLight is a dental device company focused in the field of advanced optoelectronic equipment. We design, develop, and manufacture dental operation, detection and treatment devices used in dental offices. Our mission is to improve the efficiency, effectiveness, and profitability of dental practices.",1,https://www.linkedin.com/company/dentlight-inc,https://www.facebook.com/DentLightInc,,https://www.instagram.com/dentlight_inc,https://www.youtube.com/@DENTLIGHTINC,33.0106621,-96.6857605,Richard,Liu,Owner,rliu@dentlight.com
Eagle Medical Equipment & Supplies Inc,9550 Skillman St,Dallas,TX,75243,United States,(214) 342-6100,,,,Health & medical,,,,,,,,32.9055405,-96.7097321,,,,
Gpc Medical Limited,6060 N Central Expy,Dallas,TX,75206,United States,(469) 296-7220,https://orthorehabaids.com/,info@orthorehabaids.com,Unknown,Health & medical,"â GPC Medical Limited is a premier manufacturer, exporter and supplier of rehabilitation products & aids in India and overseas. 
â Over the years we have transcended to become technically compliance with international standards and have worked diligently to keep our customers completely satisfied with our products.",0,https://www.linkedin.com/company/gpc-medical-ltd-,https://www.facebook.com/orthopedicaids,https://x.com/OrthoRehabAids,https://www.instagram.com/gpcmedical,https://www.youtube.com/user/gpcmedicalltd,32.8400154,-96.774765,,,,
"Home Health Medical Equipment, Llc",800 W Airport Fwy,Irving,TX,75062,United States,(972) 570-7770,,,,Health & medical,,,,,,,,32.8361359,-96.9544296,,,,
Home Medical Equipment,,Rowlett,TX,75030,United States,(972) 463-9646,,,,Health & medical,,,,,,,,32.9053307,-96.570961,,,,
Inogen,600 Shiloh Rd,Plano,TX,75074,United States,(972) 616-5500,http://inogen.com/,info@inogen.com,Catch-all,Health & medical,"Inogen, headquartered in Goleta, California, and established in 2001, is a medical technology company that develops and manufactures portable oxygen concentrators that provide supplemental long-term oxygen therapy to patients suffering from chronic respiratory conditions.",766,https://www.linkedin.com/company/inogen,https://www.facebook.com/inogen,https://www.x.com/inogenone,,,33.0052795,-96.6642303,Michael,Jacobs,It Technician,mjacobs@inogen.com
La Medical Equipment Inc,,Plano,TX,75026,United States,(972) 862-6520,,,,Health & medical,,,,,,,,33.0023994,-96.7679062,,,,
Laser Resellers,7047 Twin Hills Ave,Dallas,TX,75231,United States,(855) 452-7374,https://laserresell.com/,alan@laserresell.com,Valid,Health & medical,"We are a startup company with many years experience in the purchase and sales of cosmetic and aesthetic devices. Are goal is to become one of the largest providers of devices in our industry through honesty, integrity, and providing great products at a fair price.",5,https://www.linkedin.com/company/laser-resellers,https://www.facebook.com/laserresell,https://x.com,,https://www.youtube.com/channel/UCYbvO3smGmLGFbF6PptFOZQ,32.8753204,-96.7648468,Zac,Larson,,zac@laserresell.com
Medical Equipment & Supplies Acts,1510 Randolph St,Carrollton,TX,75006,United States,(469) 892-2264,,,,Health & medical,,,,,,,,32.94487,-96.8995972,,,,
Metro Medical Equipment,949 W Kearney St,Mesquite,TX,75149,United States,(972) 329-4400,https://www.metromedicals.net/,orders@metromedicals.net,Valid,Health & medical,Alice Hope MD Online Medical Services,,,,https://wix.com,,,32.7712097,-96.6117477,,,,
Monitor Medical,4100 W 15th St,Plano,TX,75093,United States,(972) 612-4600,https://www.monitormedical.com/,customerservice@monitormedical.com,Catch-all,Health & medical,"Monitor Medical, Inc., known as The CPAP Company, specializes in providing a wide range of CPAP and BiPAP products including devices, masks, and accessories from reputable brands like ResMed and Respironics. They offer services tailored to clients with sleep apnea, collaborating with various insurance plans such as Medicare and Aetna to make their products accessible.",55,https://www.linkedin.com/company/monitor-medical,https://www.facebook.com/thecpapcompany,https://www.x.com/thecpapco,,,33.016983,-96.770874,Karen,Bourne,Customer Service Representative,karen.bourne@monitormedical.com
Mpm Medical,1801 Big Town Blvd,Mesquite,TX,75149,United States,(972) 893-4090,https://mpmmed.com/,info@mpmmed.com,Valid,Health & medical,"Since its inception in 1992, MPM Medical has been dedicated to the development and distribution of Medical Products that Matterâ¢.
With a focus on innovation in the advanced wound care industry, we collaborate with clinicians and surgeons to pioneer new and enhanced products that significantly impact patient outcomes.",46,https://www.linkedin.com/company/mpm-medical-inc.,https://www.facebook.com/mpm-medical-inc-152930971432851,https://www.x.com/mpmmedical,,,32.7896385,-96.6699066,Dave,Hensley,,dave.hensley@mpmmed.com
National Safety Training Solutions,12225 Greenville Ave,Dallas,TX,75243,United States,(888) 757-2338,https://www.nstssafety.org/,,,Health & medical,National Safety Training Solutions is a public safety company based out of United States.,5,https://www.linkedin.com/company/national-safety-training-solutions,https://www.facebook.com/nsts.us,,,,32.9146156,-96.7457123,,,,
Pediatric Home Service,500 Industrial Dr,Richardson,TX,75081,United States,(972) 699-9511,https://www.pediatrichomeservice.com/location/richardson-tx/,questions@pediatrichomeservice.com,Valid,Health & medical,"At Pediatric Home Service (PHS), we are leaders in home healthcare, dedicated to providing comprehensive services that enable children with medical complexities to thrive at home with their families. Our offerings include Respiratory and Equipment, Infusion and Pharmacy, Home Care Nursing, Feeding Support, and more, all aligned with our vision: To make a difference in the life of every family we serve by taking care of the child.",709,https://www.linkedin.com/company/pediatric-home-service,https://www.facebook.com/pediatrichomeservice,https://www.x.com/phskidshomecare,,,32.9558678,-96.7112503,Cameo,Zehnder,Chief Administrative Officer,czehnder@pediatrichomeservice.com
Quest Diagnostics Walmart-quest,915 N Town East Blvd,Mesquite,TX,75150,United States,(972) 613-7950,https://questdiagnostics.com/,server@questdiagnostics.com,Valid,Health & medical,"Quest Diagnostics empowers people to take action to improve health outcomes. Derived from the worlds largest database of clinical lab results, our diagnostic insights reveal new avenues to identify and treat disease, inspire healthy behaviours and improve health care management.","55,000",https://www.linkedin.com/company/pack-health,,,,,32.8130836,-96.6099548,Rick,Bennett,Director of Application Development,rick@questdiagnostics.com
Right Medical Equipment & Supply,2844 E Ledbetter Dr,Dallas,TX,75216,United States,(214) 360-4266,,,,Health & medical,,,,,,,,32.6938972,-96.7724686,,,,
Samerica Medical Supply Company,3225 Frontage Rd,Mesquite,TX,75150,United States,(972) 270-7226,,,,Health & medical,,,,,,,,32.8142586,-96.6485901,,,,
Sicnarf Medical Equipment & Supply,10725 Plano Rd,Dallas,TX,75238,United States,(214) 342-9689,,,,Health & medical,,,,,,,,32.8961296,-96.7010956,,,,
Sleep Rehab & Tmj Treatment,3447 E Renner Rd,Plano,TX,75074,United States,(972) 496-0515,https://www.sleeprehab.com/,info@sleeprehab.com,Valid,Health & medical,"Sleep Rehab specializes in the treatment of sleep apnea, snoring, and TMJ-related pain, offering advanced diagnostic technology and personalized oral appliance therapy. Led by Dr. Fedosky, who has over 20 years of experience, the practice serves patients in Plano, TX, and beyond, focusing on providing relief and improving sleep quality.",11,,https://www.facebook.com/sleeprehab,,,https://www.youtube.com/channel/UCMOnabmiqzjEhWKD__VawIw,32.9976349,-96.6664124,Keane,Fedosky,Business Owner,kfedosky@sleeprehab.com
Star Medical Specialties,4386 Sunbelt Dr,Addison,TX,75001,United States,(972) 380-2065,https://www.star-medical.net/,info@star-medical.net,Catch-all,Health & medical,"Specializing in enteral feeding, hard-to-find formulas (Pediatric & Adult), breast pumps, and more!",25,https://www.linkedin.com/pub/star-medical-specialties/9b/6a0/815,https://www.facebook.com/starmedicalspecialties,https://x.com/starformulainc,https://www.instagram.com/starformulainc,,32.9768639,-96.8354492,Monique,Trejo,"Director, Operations",monique.trejo@star-medical.net
Synergy Medsales,2360 Campbell Creek Blvd,Richardson,TX,75082,United States,(310) 272-5824,http://www.synergymedsales.com/,info@synergymedsales.com,Valid,Health & medical,"MNML Aesthetics specializes in premium certified pre-owned aesthetic devices and lasers, offering a wide selection of laser, skincare, and body contouring equipment at competitive prices. The company provides extensive training and customer support, catering primarily to medical aesthetics practices.",347,https://www.linkedin.com/company/synergy-corp,https://facebook.com/MNMLAesthetics,https://www.minimalax.com/capture,https://www.instagram.com/mnmlmed,https://www.youtube.com/@MNMLAesthetics,32.9816742,-96.7009277,Tony,Golden,"Manager, Warehouse Logistics",tony@synergymedsales.com
"Universal Biomedical Services , Llc",9330 Lyndon B Johnson Fwy,Dallas,TX,75243,United States,(844) 424-6633,https://www.universalbiomedical.com/,support@universalbiomedical.com,Unknown,Hospital equipment & supplies,"Universal Biomedical specializes in providing high-quality medical equipment parts and services, focusing on electrical safety testing and compliance for biomedical devices. With over 30 years of industry experience, they offer a range of services including annual safety testing, line isolation monitor inspections, and thermal inspections.",3,https://www.linkedin.com/company/universal-biomedical-corp,https://www.facebook.com/universal-biomedical-llc-1491431351152653,https://www.x.com/universalbiomed,,,32.9121666,-96.7387772,,,,
Ut Southwestern Medical Center: Purchasing Department,4600 Harry Hines Blvd,Dallas,TX,75219,United States,(214) 648-6040,http://www.utsouthwestern.edu/about-us/administrative-offices/purchasing/,alumni@utsouthwestern.edu,Valid,Health & medical,"Founded in 1943, UT Southwestern Medical Center is a public academic health science center that provides biomedical research with exceptional clinical care and education. UT Southwestern Medical Center is located in Texas.","23,000",https://www.linkedin.com/school/utsw,https://www.facebook.com/utswmed,https://x.com/UTSWMedCenter,https://www.instagram.com/utswmedcenter,https://www.youtube.com/user/UTSWMed,32.8070984,-96.8301926,Elizabeth,Ward,Chief Financial Officer,elizabeth.ward@utsouthwestern.edu
Women's Health Boutique,8499 Greenville Ave,Dallas,TX,75231,United States,(214) 373-1045,https://www.mywhb.com/,info@mywhb.com,Valid,Health & medical,"Womens Health Boutique specializes in providing products and services for women facing health challenges, including mastectomy bras, breast prosthesis, compression garments, and maternity needs. They serve clients in multiple locations such as Tyler, Longview, Dallas, and Plano, offering both in-store and online shopping options.",11,,https://www.facebook.com/womenshealthboutique,https://x.com/WHBgirls,,,32.8937874,-96.7546234,Sharon,Wilson,Chief Operating Officer,sharon@mywhb.com
Xmed Oxygen & Medical Equipment,2611 N Belt Line Rd,Sunnyvale,TX,75182,United States,(469) 983-1770,https://adapthealth.com/,customerservice@adapthealth.com,Valid,Health & medical,"AdaptHealth was founded in 2012. This company provides the manufacturing and retailing of home health care equipment and supplies. Their headquarters are located in Plymouth Meeting, Pennsylvania.","10,900",https://www.linkedin.com/company/adapthealth,https://www.facebook.com/adapthealthllc,https://portal.snapworx.com/Account/SignIn,https://www.instagram.com/adapthealthco,,32.8008766,-96.5977859,Scott,Barnhart,,scott@adapthealth.com
