ï»¿Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Employees,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Machines Etc.,,Tucson,Arizona,,United States,(508) 454-7477,,,,Machine shop,,,,,,,,32.1599998,-110.8799973,,,,
Machining Concepts,1630 W Commerce Ct,Tucson,AZ,85746,United States,(520) 807-0546,,,,Machine shop,,,,,,,,32.1315613,-111.0004807,,,,
Maximum Mold Inc,3374 E Pennsylvania St,Tucson,AZ,85714,United States,(520) 294-1012,,,,Machine shop,,,,,,,,32.1713371,-110.9204941,,,,
"Metal Works Precision Machine And Tool, Inc",1634 S Research Loop,Tucson,AZ,85710,United States,(520) 298-4520,https://metalworksprecision.com/,,,Machine shop,"Metal Works Offers:
- Prototype & Production Runs
- Mastercam, Bobcad & Autocad capabilities
- Quality parts with fast turn around
- Pick-up and delivery options
- Welding & Fabrication of Steel, Stainless Steel & Aluminum
- Complete Assemblies
- Machine building",10,https://www.linkedin.com/company/metal-works-precision-machine-tool-inc,,,,,32.2013016,-110.8250046,,,,
Orion Labs,2555 N Coyote Dr,Tucson,AZ,85745,United States,(520) 834-5257,https://www.orionlabsllc.com/,,,Machine shop,"Orion Labs LLC specializes in precision machining and offers ITAR compliant services, focusing on customer-oriented solutions. Their product range includes scientific instruments, with capabilities such as 4th axis machining and 77-degree cold plates.",2,https://www.linkedin.com/company/orion-labs-l.l.c.,,,,,32.2537117,-111.0053482,,,,
P4swiss / Lindel Precision Swiss & Cnc Machining,3380 E Elvira Rd,Tucson,AZ,85756,United States,,https://www.precisioncncmachining.com/,,,Machine shop,"Since 1987, Lindel Precision CNC Machining has been providing precision CNC machining services to production and research and development clients throughout the US. We have a reputation for quality, on time delivery, problem solving skills and helping our customers with the most difficult projects.",23,https://www.linkedin.com/company/lindel-engineering,https://www.facebook.com/lindelas9100,https://www.x.com/lindelengineer,,,32.126503,-110.9199142,,,,
Performance Associates International,10195 N Oracle Rd,Tucson,AZ,85704,United States,(520) 544-2220,https://www.perfnet.com/,info@perfnet.com,Catch-all,Engineering services,"With 37 years of experience, Performance Associates International is the worldâs premier agency in training development and consulting. Our worldwide multi-cultural experience allows us to enhance the efficiency, awareness, and safety of operators, maintenance, and supervision personnel through proven methods of formal training and education.",33,https://www.linkedin.com/company/performance-associates-international-inc.,https://www.facebook.com/perfnet,,,,32.3920212,-110.9644775,Elliot,Britvec,Senior Consultant,ebritvec@perfnet.com
Precision Machining Sheet Mtl,2250 N Forbes Blvd,Tucson,AZ,85745,United States,(520) 622-0050,https://www.bestinquality.com/,,,Machine shop,"Precision Machining Sheetmetal Inc. specializes in providing precision machining and sheet metal services. Their offerings are designed for a variety of industrial applications, catering to businesses that require high-quality metal fabrication. The company aims to meet the needs of clients looking for durable and precise metal components.",19,https://www.linkedin.com/company/precision-machining-sheet-metal,,,,,32.2490654,-110.9947815,Eric,Olesen,President,eolesen@bestinquality.com
Proteum Machining,3280 E Hemisphere Loop,Tucson,AZ,85706,United States,(520) 428-0795,https://www.proteummachining.com/,brad@proteummachining.com,Valid,Machine shop,"Proteum machining focuses on being nimble and responsive to our customers evolving needs with stellar quality on compressed timelines. Utilizing cutting-edge methods and tooling, we assure you get the parts you need, how you need them, and when you need them. Lets make perfect parts together.",2,https://www.linkedin.com/company/proteummachining,https://www.facebook.com/ProteumMach,,http://instagram.com/proteummach,,32.1351013,-110.9213104,Brad,Dunwell,Co-owner,brad@proteummachining.com
Qualitas Industries,3300 E 36th St,Tucson,AZ,85713,United States,(520) 622-8402,https://www.qualitasindustries.com/,info@qualitasindustries.com,Valid,Metal fabricator,"Qualitas Industries is a center of expertise in CNC Milling and Machining. We specialize in handling your sheet metal fabrication, engineering and finishing needs in a quick way.
Looking for a customized piece that requires special equipment?
On a time crunch and need your metal piece ready now?
We specialize in mission-critical pieces delivered in days, not weeks.",20,https://www.linkedin.com/company/qualitas-industries,https://www.facebook.com/qualitasindustries,,https://www.instagram.com/qualitasindustriesllc,,32.1904869,-110.9221115,Mike,Bartels,Vice President of Sales & Operations,mike@qualitasindustries.com
Quikprint,33 N Stone Ave,Tucson,AZ,85701,United States,(520) 622-2859,https://www.quikprintonline.com/,accounting@quikprintonline.com,Valid,Commercial printer,"QuikPrint is a premier custom print shop located in Tucson, offering a wide range of printing services including banners, business cards, brochures, and promotional products. The company is dedicated to providing high-quality products tailored to the needs of local businesses, ensuring every project is handled with care and attention to detail.",10,https://www.linkedin.com/company/quikprint,https://www.facebook.com/quikprinttucson,https://www.x.com/quikprintaustin,,,32.2225609,-110.9721451,Steve,Nichols,President,steve@quikprintonline.com
Racers Edge Az,2545 N Huachuca Dr,Tucson,AZ,85745,United States,(520) 631-0797,https://www.racersedgeaz.com/,racersedgeaz520@gmail.com,Valid,Automotive,Racers Edge AZ,,,https://www.facebook.com/racersedgeraz,,https://www.instagram.com/racersedgeaz,,32.2533264,-111.0027542,,,,
"Reproductions, Inc.",234 E 6th St,Tucson,AZ,85705,United States,(520) 622-7747,https://www.reproductionsinc.com/,info@reproductionsinc.com,Valid,Commercial printer,"Reproductions, Inc. is a prominent printing service provider in Tucson, AZ, offering a variety of services including full color and black and white printing, sign printing, and binding services. Established in 1956, the company has evolved into a 100% employee-owned organization with a strong reputation for outstanding service and quality results.",21,https://www.linkedin.com/company/reproductions-inc-,https://www.facebook.com/ReproductionsInc,https://www.x.com/gator_repro_inc,https://www.instagram.com/reproinc,,32.2275429,-110.9676285,Stephen,Buslig,"Manager, Information Technology",sbuslig@reproductionsinc.com
Sears Appliance Repair,3951 W Costco Dr,Tucson,AZ,85741,United States,(520) 573-3329,https://www.searshomeservices.com/locations/az/tucson/sears-appliance-repair/3951-costco-drive,,,Appliance repair service,"Providing services and products for your home from home improvements such as kitchen and bath remodeling, HVAC and more to product repair, parts and replacement and protection services.",19,https://www.linkedin.com/company/sears-home-services,https://www.facebook.com/SearsHomeServices,https://x.com/blueservicecrew,,,32.3307076,-111.0485306,,,,
Spoor Machinery Llc,6801 E Rosewood Cir,Tucson,AZ,85710,United States,(520) 304-3471,,,,Machine shop,,,,,,,,32.2319069,-110.847496,,,,
Sunbelt Rentals,930 E Fort Lowell Rd,Tucson,AZ,85719,United States,(520) 624-6601,https://www.sunbeltrentals.com/location/az/tucson/equipment-tool-rentals/554/,accessibility@sunbeltrentals.com,Catch-all,Machine & tool rentals,"Sunbelt Rentals is an equipment rental company that provides comprehensive rental solutions across multiple market segments. The company serves industrial, construction, and municipal sectors, as well as the do-it-yourself consumer market. Sunbelt Rentals offers a wide range of equipment rental options designed to meet the diverse needs of contractors, businesses, government entities, and individual customers.","18,000",https://www.linkedin.com/company/sunbelt-rentals,https://www.facebook.com/SunbeltRentals,https://x.com/SunbeltRentals,https://www.instagram.com/sunbeltrentals,https://www.youtube.com/user/SunbeltRentalsMedia,32.2643318,-110.9574966,Tony,Ridenour,"Profit Center Manager, Location 473 in Escondido, Ca. Running the Crew Here Since 2016 Responsible for San Diego County and Parts of Imperial Andâ¦",tridenour@sunbeltrentals.com
Tahl Inc Precision Machine Shop,4151 E Tennessee St,Tucson,AZ,85714,United States,(520) 747-4444,https://www.tahlinc.com/,sales@tahlinc.com,Valid,Machine shop,Tahl Inc. is a company based out of United States.,5,https://www.linkedin.com/company/tahl-inc-,,,,,32.1669388,-110.9024582,Marc,Florian,General Manager,marc.florian@tahlinc.com
Texsons Machine,9245 W George St,Tucson,AZ,85735,United States,(520) 883-4024,,,,Machine shop,,,,,,,,32.179409,-111.162735,,,,
Tks Precision Machining Llc,2285 E Elvira Rd,Tucson,AZ,85756,United States,,,,,Machine shop,,,,,,,,32.1271324,-110.9372787,,,,
Trs Equipment Rental,7255 N Camino De Oeste,Tucson,AZ,85741,United States,(520) 744-6333,https://toolrentshop.com/,rentals@toolrentshop.com,Valid,Machine & tool rentals,"TRS Equipment Sales & Rental has been locally owned and operated in Tucson, Arizona since 1987. We rent, sell & service only the best, top of the line landscaping tools and construction equipment available. Formally known as Tool Rent Shop, TRS Equipment has becomea leader in Southern Arizona for providing quality products and exceptional customer service that are second to none.",<25,https://www.linkedin.com/company/trs-equipment-sales-&-rental,https://www.facebook.com/TRSEquipmentRental,,https://www.instagram.com/trs_equipment,,32.3385773,-111.0634308,,,,
Wearpro Inc,3260 E 36th St,Tucson,AZ,85713,United States,(520) 888-0706,https://www.wearpro-inc.com/,info@wearpro-inc.com,Valid,Machine shop,"With more than 20 years of experience in the mining industry, Brad and Melissa Hawkins established WearPro to rebuild wear products for the mining industry. These rebuilds helped the customer achieve their fullest potential at the lowest cost. WearPro quickly realized that their customers required more value and cost savings in many different areas of their business operations.",23,https://www.linkedin.com/company/wearpro-inc,https://www.facebook.com/wearproinc,,,,32.190403,-110.9224854,Chad,Stough,Field Development Manager,chad@wearpro-inc.com
Weinell Machine Inc,3179 S Chrysler Ave,Tucson,AZ,85713,United States,(520) 747-4600,http://www.weinellmachine.com/,,,Machine shop,"Weinell Machine, Inc. has satisfied our customers with precision components and assemblies since 1977. We attribute our success to decades of experience, product quality and timely deliveries. Since relocating to Tucson in 1990, we have expanded our manufacturing processes, including the fabrication of automated machine parts and completed sub-assemblies.",<25,https://www.linkedin.com/company/weinell-machine-inc,,,,,32.1874275,-110.9155121,,,,
